UniqueCount	AmbigCount
1	1049
0	0
6	40
0	34
0	34
0	34
0	34
0	34
0	34
0	0
0	0
0	0
0	34
0	0
0	23
0	24
0	24
0	6
0	3
0	0
0	4
2	0
0	0
0	3
0	26
0	6
3	68
0	138
0	123
0	2
0	2
0	0
0	0
0	2
0	0
0	7
0	0
0	0
0	0
0	0
9	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14770	49
593	0
3209	17
1281	1170
16	339
21	14976
48	175482
52	30740
5331	2332
9	71046
210389	86661
2986	37
34751	115
4	0
0	0
0	3
0	19
27	9
5	67
0	0
0	0
2	0
3	16
0	0
0	0
0	1
0	37
0	0
14	119
0	0
0	25
0	0
0	2
0	0
0	0
1	0
0	0
0	68
0	0
0	0
2	1
0	0
3	4
0	0
1038	10
0	0
0	0
0	0
0	0
116	877
48	877
9	0
0	0
0	0
8	0
19	180
2	9
12	0
0	0
0	0
0	1
0	0
0	1
0	0
11	194
0	0
0	153
0	0
0	0
0	0
0	0
773	0
0	0
0	0
0	18
0	0
1143	3
0	11
21	73
0	19
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
219	0
0	23
0	1
0	0
0	0
0	9
0	2
0	0
0	0
0	0
0	0
0	19
0	16
0	1
4294	12
0	0
0	0
0	0
10	0
0	278
0	0
0	0
20	0
0	21
0	0
0	0
0	0
0	30
0	0
0	0
0	0
2	1926
0	0
0	0
0	0
2	0
0	18
0	11
0	0
16	5987
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	27
0	0
0	0
0	0
0	0
7	314
0	0
0	0
0	0
16	2
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	11
0	0
0	47
0	1
0	0
2	0
0	0
23	0
538	3
10	0
0	6
0	0
34	2
0	0
0	0
0	0
0	0
13	0
0	0
54	246
2	246
5	0
0	0
0	0
12	1
0	0
0	25
0	0
0	0
0	0
4	37
0	0
0	3
0	0
0	0
0	0
0	64
0	20
2524	9
0	0
0	0
0	1
0	0
0	0
1	2
0	0
67	0
0	5
0	3
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	2
5	1
1	0
4	0
1511	16650
1	5805
1	16595
120	6386
2	4012
159	791
84	7564
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	900
132	900
4	900
4	60
1	4
0	2
0	2
0	0
0	0
0	6
7	242
0	830
0	791
1	231
0	389
11	708
2	130
0	121
9	3
15	62
0	49
4	108
2	27
0	27
0	808
28	1107
3	5691
0	517
2	1461
0	5644
250	978
1	789
11	0
110	6894
0	3719
0	6849
5	342
0	301
0	448
42	6015
55	5841
9	4523
2	4203
50	4850
0	2541
0	2697
0	42
1	72
3	2586
56	22
0	237
5	0
4563	102
88	84
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
289	77
3984	15
0	0
0	0
0	21
0	22
0	20
0	19
0	0
0	0
0	0
0	0
437	5591
29	610
86	5464
19	5279
4	337
47	1575
1	39
3	1019
7	111
1	1
72	4773
0	4765
0	4535
0	1657
0	541
0	919
0	1183
0	1256
0	753
13	91
18	165
0	0
0	1
0	0
0	4711
34091	40176
20	17639
134	3774
704	766
3	765
0	0
0	0
0	26
0	26
0	26
0	0
0	0
3	0
3	12
0	0
0	0
0	171
3236	406
0	222
20	4
0	1283
95	397
12	1271
8	778
27	1284
0	1310
4929	733
4	231
0	725
3	643
494	1896
22	1553
0	128
2	750
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	9
0	14
0	14
0	14
0	9
0	0
0	4
0	6
0	0
0	0
0	3
3	0
0	0
455	2234
0	8
40	10
0	111
15	2134
25	1600
2	319
0	34
0	34
0	34
0	39
0	29
0	0
2	0
1	1
0	5
0	4
0	1
0	39
0	4567
2263	4593
37	4607
1	4
0	4
0	1
0	0
0	17
0	17
0	11
0	11
0	11
0	11
0	0
16	23
0	0
0	17
2	686
4	1497
11	216
3	3614
1	1141
4	1682
0	3926
48	344
14	3458
98	2754
1	3453
5	984
56	504
0	682
1	310
28	1706
3	17
0	562
0	3788
0	4151
249	754
7	751
7	21
1	1
1	1
0	0
0	5351
30	3058
31	109
0	5672
0	5761
0	4764
129	5673
0	5590
0	5762
6	241
18	5746
26	3758
2	4010
659	231
11	170
1	88
1791	463
6	292
6	301
3	216
6979	2210
0	2191
0	0
0	0
0	0
0	0
531	1
0	0
0	0
0	0
0	0
0	0
5	6
15	316
1943	1937
0	91
0	1676
3	179
2	498
0	591
68	292
8	466
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	3539
2	5051
17	7321
745	7322
10	7212
2	4078
51	2289
0	5282
0	0
0	0
2	1924
0	258
7	1173
2	1869
0	1987
1332	44
8	20
2	20
0	0
3	4054
141	3669
3	2860
57	3073
0	4048
1	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
7	2
0	1178
9	1111
1	1320
0	1488
0	1630
0	1373
46	102
2	1038
1	283
1	1346
0	99
1	26
0	383
8	450
0	427
0	161
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
217	269
18	269
2	1
0	0
0	0
6187	21197
1	5566
3	2544
60	17291
0	3366
113	6575
79	3293
26	329
75	1028
29	1060
13	421
0	0
0	0
0	0
0	0
279	1892
2	1890
0	830
0	475
2	89
3	0
18	79
0	0
0	0
0	0
154	1235
2	589
0	697
0	537
1	368
0	76
0	0
0	0
5	0
0	0
0	0
330	3219
3	3219
1	531
0	185
5	64
2	765
0	0
0	0
0	0
0	106
3982	1054
0	463
0	184
0	287
2	289
1	211
2	245
1	1
5	244
0	29
0	197
0	66
15	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
5	188
0	101
1	171
0	23
1058	2872
0	1635
0	0
0	0
5	0
0	7356
198	10780
5	3850
48	3553
10	8097
3	7337
15	7375
18	4804
54	1337
3	174
2	111
0	1236
0	521
0	192
6	56
0	56
0	20
0	0
6	7
0	0
2353	5218
4	5160
0	255
14	1957
0	280
0	677
16	211
18	414
1	677
0	0
2	0
0	0
0	22
1	22
0	8
2	218
0	174
50	222
0	223
0	107
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
31	3008
3	2941
30	2951
0	995
0	1023
20	219
1	364
14	425
8	342
10	12
5	0
0	0
0	0
0	2869
1278	928
10	852
0	48
0	312
0	301
41	1583
96	1433
40	489
781	439
0	438
10	46
8	0
6	1
0	1
0	1
5350	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4729	3920
19	3904
0	25
3	182
1	395
0	421
12	412
1	8
0	53
26	151
1	151
0	25
3	38
0	0
0	6
2340	1893
3	77
15	1883
1	509
36	40072
23	24679
281	29500
1	30574
14	30368
7	16331
26	21620
4	12273
4	166
3	142
0	145
4	163
9	65
9	3
4	0
0	24
0	12
0	0
0	1
0	159
3	163
0	96
3	68
0	32
7	54
0	21
0	8
2	1429
15	1503
13	1501
18	1497
0	1361
1	787
4	345
5	145
0	247
17	145
38	12252
0	11682
10	11052
0	11622
0	1410
13	251
13	1267
1	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
1029	1911
8	139
30	1738
6	136
39	28
2	6
2	743
5	1205
5	1331
19	1261
2	1242
0	1017
17	835
2	132
6	90
0	206
3	14
17	112
0	59
0	728
0	1
1	329
0	4
1	43
0	329
8	332
0	5
0	332
5700	8259
0	6234
0	2061
68	107
9	1171
115	12
0	17
0	24
0	24
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	812
1	837
0	548
0	560
0	33
0	4
0	30
0	0
6429	3516
7	258
0	3240
13	0
0	0
0	0
0	0
0	0
0	0
0	2
0	1
0	0
0	2
6237	49
25	33
68	75
0	0
0	0
0	0
206	321
2	0
38	15
0	0
5	422
9386	1911
1	161
6	323
23	23
2	629
2	222
2	470
42	1971
9	2068
286	1944
0	429
0	373
13	67
0	112
0	12
0	0
0	22985
65	994
0	555
2	820
0	413
0	340
12	846
2	390
0	377
16	3748
113	2033
2	2604
1	2932
0	3712
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	1
0	1
0	0
0	624
0	0
0	624
0	0
0	0
0	164
0	0
5	27
1	155
0	566
0	211
1	296
0	635
0	72
0	0
0	0
20	2141
0	3205
16	3061
0	3368
3	3175
1	3034
2	3015
0	1423
14	1330
0	523
0	858
0	418
3	722
0	56
1	227
0	171
1	84
0	3156
0	2209
281	1635
35	1247
10	1419
387	10102
2495	11015
0	1206
24	908
15	973
0	2698
1	2377
7	405
0	229
0	67
0	0
0	3
0	0
0	3
1399	2013
0	2011
69	4974
22	12
0	4965
0	0
6	232
43	164
1127	2197
0	443
5	820
20	717
19	988
8	23
0	3
0	0
0	0
0	0
0	0
1	0
729	3701
1	2869
3	1321
3	816
0	886
1	702
0	660
0	271
0	13
36	230
0	0
25	0
0	0
0	0
867	1
3	34
0	28
0	27
0	2
0	4
0	27
1288	16196
109	13682
0	0
0	0
0	0
0	1
10744	1991
5	1298
13	59
3	612
0	2
0	0
0	0
0	2
0	3
0	3
0	1
0	0
0	0
0	486
84	489
3	202
23	940
0	901
1	48
3	57
1	7
39	873
0	0
0	1
0	12
0	12
0	12
0	1
0	0
0	1
0	0
0	0
65	2546
1	618
0	809
38	1865
0	1746
7	633
8	275
0	0
0	3
0	3
0	0
0	25
2	83
0	11
20	75
9	19
0	0
21	19
1	2373
3	1336
0	55
0	45
0	42
0	88
0	47
34	72
0	60
0	2362
3243	8
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	1
0	264
720	632
0	63
0	54
0	37
0	636
0	150
0	150
0	130
2	148
0	147
0	19
0	11
0	5
0	0
0	39
0	40
0	31
0	18
0	0
6	2398
17	2485
0	2865
7	3071
0	3096
0	2941
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
195	271
38	421
0	217
193	650
16	84
64	79
9	34
5	628
0	73
1	0
0	409
4965	8024
39	8013
341	274
8	1435
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5227
0	5235
1	5243
16	5146
0	7287
35	7315
0	4548
0	6609
9	3058
92	7268
3	100
0	1015
0	789
1	94
10	857
1	148
3	0
0	0
0	0
1198	505
4	481
0	0
2	1548
24	1383
15	1308
0	1418
0	24
20	87
7	504
3	47
1	223
1	32
1572	127
0	119
79	8
0	0
0	0
0	606
0	0
4	739
0	735
0	733
0	0
0	2
0	2
0	722
0	2
0	2
0	2
0	552
0	0
113	509
0	37
0	754
0	754
1676	264
0	90
0	106
0	92
0	69
2352	2852
83	2653
5	246
13	2354
0	2155
0	1891
0	959
1	1780
0	385
9	756
0	77
3	76
0	0
0	8
0	77
0	1
0	1
0	0
0	1
0	0
0	1
63	1727
33	478
11	1105
20	1614
16	96
5	0
0	0
0	0
341	1689
0	1590
0	305
0	304
0	297
0	296
0	294
0	287
0	295
0	286
0	283
1	23
4	3
0	296
119	1239
0	926
0	908
0	757
35	368
0	38
3	455
0	363
1	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
25	0
0	0
0	0
0	0
0	158
0	158
0	0
5	0
9	0
0	0
0	0
0	2232
4	1975
31	2220
40	0
222	232
16	72
0	70
0	60
0	221
1	157
0	161
0	101
0	19
1	19
8	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
1917	6
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
10148	2304
11	2272
3	1573
9	757
82	1383
2	184
2	0
38	149
5	104
0	1384
94	2
3	2
365	781
2	193
0	65
0	14
0	342
13	8
1	155
0	231
6	2
1	211
42	58
30	291
21	293
1	53
0	0
3	0
3139	12
1	1566
92	1703
56	1613
0	1431
15	41
2	48
2	99
5	119
2	159
0	0
0	21
3	101
0	6
2	33
0	0
0	2
0	1
0	1
0	1
4	9
3	9
191	79
333	632
66	85
5	18
0	631
2381	815
15	811
0	8
0	8
0	8
0	8
1605	861
6	793
56	149
1	376
29	402
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	43
0	20
0	39
0	56
0	21
31	18
0	67
0	1
1	0
0	1
0	0
0	3
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
34	4285
7	3623
22	305
2	4113
5	655
151	725
0	210
0	3255
34	2211
675	772
0	727
0	42
2510	73
0	69
0	0
0	0
141	0
9	902
10	189
6	115
0	903
1	898
12	620
0	568
7	89
25	1556
0	454
0	1556
0	0
253	340
0	159
0	300
1	316
1	55
614	15935
31	5022
3	1565
44	344
47	1291
39	9432
12	545
172	4047
1	248
37	642
15	109
8	240
8	173
85	263
4	71
23	13
1	11
17	13
2	171
23	171
1128	327
1205	1952
165	907
13	718
15	844
3	356
8	0
2	1
0	1
0	0
0	0
0	0
0	2
0	2
0	0
123	1
5580	1035
27	1004
7	1
0	0
0	0
0	0
0	1
0	0
0	0
339	2347
6	2346
0	0
0	0
0	37
2	49
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2630	15900
145	15898
1	763
2698	229
6	219
5	130
1250	4089
89	3915
6	1019
22	291
155	305
41	1610
36	70
5	6
28	171
11	1033
8	608
10	128
328	10571
159	3633
1	9124
130	7803
4	8885
86	1196
0	9434
0	9611
1	10115
13	154
1	1272
12	598
0	1396
0	1379
3	626
161	1623
2	249
172	23
1	665
0	0
0	45
38	1178
2	1134
0	33
0	0
463	3064
7	1332
1	1198
5	2748
0	188
15	1358
0	0
0	0
0	0
0	0
0	4
1	4
0	4
4	0
0	0
0	4
1	1905
0	2007
0	63
3	1708
0	64
30	22
3	71
4	143
1	456
23	198
7	403
20	141
1	105
7	119
0	171
9	195
3	208
415	11652
6437	11583
27	10818
1	508
12	5204
0	341
1515	8235
34	982
3	522
6	1181
0	57
0	1914
342	20
3	821
0	7072
283	3173
2	371
25	45
18	53
0	9
2	516
8	718
61	697
0	667
0	681
0	701
0	391
0	299
0	154
0	10
0	191
0	184
0	179
0	68
0	4
0	4
4	0
9	44
0	0
0	42
0	19
0	1
0	1
0	0
0	1
0	0
0	3
2	4
0	1
0	2
0	0
0	0
0	0
2394	11
12	12721
0	5627
0	108
0	78
0	652
0	1008
0	94
0	319
0	5830
0	1767
23	2518
10	2230
4	1982
5	5604
4	701
0	8516
2	1345
0	2895
0	2109
0	4792
0	4411
0	4652
0	2829
0	4712
6	2835
53	1681
2	1013
0	9906
0	10031
1	9589
16	1579
1	409
10	392
0	977
0	135
0	627
0	270
0	363
1	364
0	41
2	58
0	42
0	41
1	31
3	26
0	22
0	24
2	20
0	14
0	11
0	19
0	363
0	0
4	3
0	3
139	25
2	25
552	428
0	426
2	89
7	93
16	912
0	710
0	505
11	232
0	0
1428	4676
224	468
0	796
2	4307
24	142
30	42
0	588
12	6574
388	6344
12	5927
1	5418
0	205
5	174
11	129
24	121
1	537
10	222
4	39
4	95
36	343
0	0
2	0
0	0
2338	6093
193	1886
10	1524
8	1536
0	636
0	1835
0	2063
4	1322
10	1322
55	1322
0	0
0	0
0	0
2	2
0	0
0	0
1459	1768
11	1428
0	166
0	116
1	0
1	380
0	1395
232	6525
104	6356
1	4104
2	607
0	473
4	529
11	5890
1035	6409
1	137
16	31
15	4926
0	1348
5	881
157	1449
7	717
21	1470
22	746
29	99
35	514
2	150
9	71
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1367
0	1329
0	1286
0	191
9	9
0	133
0	166
0	25
0	807
0	113
5	784
0	843
0	70
4	41
0	41
0	107
0	53
7	4
0	110
0	3958
92	2679
0	2851
4	1942
16	3048
0	863
119	360
3	212
21	131
0	10
0	8
21	5
7	39
5	38
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4417	921
5	653
19	260
0	0
6	2685
1	392
25	2356
1	302
0	1428
0	694
0	139
4	250
17	13
197	9
0	12
8	864
39	934
0	268
2	0
0	42
0	117
4	22
0	25
1	23
2	15
0	7
3	0
3	6
9	132
0	19
0	25
0	16
0	21
3	71
0	0
0	129
2760	2473
0	2160
1	1841
6	305
22	21
3	0
0	0
11	4861
0	4763
81	3268
11	154
2	377
7	427
11	61
6	432
3	324
0	0
0	0
0	0
31	257
0	178
2	238
0	91
0	1165
8	1116
2	12
4	1098
0	204
6	158
13	17
11	72
0	0
0	0
127	3732
702	3541
146	712
0	154
3	282
1	212
166	385
1	211
1	363
0	207
5	169
1	97
0	42
0	38
399	2734
155	102
3	2722
31	28
4	2
4	26
0	13
4	144
7	89
0	20
1	239
0	405
0	187
0	356
1460	238
4	236
0	0
0	0
1	9
1	2
0	2
0	9
56	11734
6	11734
619	11610
68	158
2	499
0	68
0	1
0	1
0	1
0	0
0	0
0	0
0	0
46	23
0	1122
6	1046
0	863
1	14
0	1
5	0
0	207
0	12
0	12
0	7
0	1
0	0
1	22
1	24
0	0
0	0
0	0
25	14
0	0
0	0
0	0
0	0
0	0
569	1312
160	2485
0	2487
0	2597
1	1348
1	308
1	0
0	0
0	0
0	0
0	0
5	2
0	0
0	0
0	0
0	0
3	157
1503	275
5	209
0	11
0	11
0	9
0	0
0	0
0	0
0	0
0	0
0	34
8	34
21	883
9	1104
0	903
10	926
0	941
4	858
7	4
19	339
0	12
1	67
0	99
0	135
0	71
308	1597
3	1592
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	447
7	427
0	268
1	271
1	98
3	1
0	449
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
4490	9628
22	8823
28	9477
17	1862
378	63
42	284
0	402
172	652
2	300
0	0
0	0
0	0
554	4768
25	4328
0	2254
13	770
1	204
74	2208
0	409
0	1516
0	796
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	672
5	672
7	40
0	17
518	3365
0	3330
1	390
270	2478
1	623
9	82
1	191
0	1292
9	807
13	503
0	855
5	207
1	0
0	117
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
106	79
1	3
0	5
0	73
0	0
0	0
0	0
3	0
0	0
0	0
0	22
7	46
1	189
1661	2768
0	2588
0	551
21	11
7	0
0	178
0	23
4	116
492	613
0	240
270	341
2	949
169	6435
0	16108
662	16170
5	1414
4	0
137	8050
0	1072
8	5
10	5
0	0
1	0
455	681
0	54
3	85
4	18
0	599
0	305
0	114
258	5915
0	82
25	768
105	6060
13	141
54	5918
9	2865
0	2715
0	0
5	169
0	169
7	4988
0	4784
1	1004
0	3
0	152
6	420
0	31
0	4913
3	1
13	1062
33	1655
83	1524
5	654
13	41
87	27
0	1240
7	56
381	1858
0	22
0	1367
0	361
0	492
0	1569
2	352
0	366
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	3
0	17
0	0
0	0
0	6
0	3
0	3
0	8
0	1
17	17
26	180
7657	198
0	8
0	8
0	621
103	1625
3	508
7	782
1	975
43	1063
9	622
0	0
0	0
0	0
0	0
22	4947
6	4494
1	4947
16697	3081
5	2357
2	944
2	2535
5	197
34	2535
51	317
1	316
5	314
0	316
1	83
1	30
0	0
0	2
0	3
0	3
0	0
0	0
0	0
4	11
0	0
93	7577
246	7520
3	6725
0	3727
0	246
0	1502
2	49
0	936
4	289
37	0
0	55
0	8
83	2
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1675	2010
0	971
1	1637
0	1160
78	99
0	164
0	92
0	389
65	326
0	0
0	0
0	0
1	0
2137	5780
50	5694
4	220
6284	1126
4	1108
230	3118
19	2893
1	1035
0	719
0	942
25	571
14	43
0	29
0	15
6	3
1	0
0	13
0	3
0	27
0	3
0	0
0	0
0	3
0	3
0	3
0	3
0	0
0	3
0	0
0	1
0	0
0	0
3127	6308
0	471
17	2782
5	3274
1	2091
3	3294
8	2784
24	788
0	1352
9	2537
0	2045
139	2132
2	1168
0	1227
0	442
2	255
0	11
0	11
0	11
0	11
0	11
0	11
0	0
0	0
0	3
0	11
0	3
0	3
14	1639
7	183
3	195
5	277
768	2631
0	711
15	0
33	29
0	20
21	45
0	7
0	0
0	0
0	0
0	0
86	966
10	70
13	207
26	415
0	31
0	0
0	0
4153	1776
1121	1528
0	938
58	1502
0	0
0	848
4	774
0	616
23	342
2	343
0	362
3	231
2	194
4	135
16	132
1	126
0	111
1	58
0	0
0	0
0	0
389	1822
2	1261
2	73
2	124
15	8
6	18
5	592
45	16
15	0
0	0
0	511
8	515
1	577
0	387
0	212
1	50
2	126
1	100
0	68
2	11
0	0
0	0
12730	389
7	353
0	13
1	17
56	33
0	0
0	0
7	0
0	0
1	0
0	0
26	29
0	8
0	12
0	12
0	7
0	14
11224	1942
3	1913
1	0
3	1
0	0
0	0
0	0
189	12128
1	11550
0	2376
0	969
5	592
0	4
0	4
0	6
0	6
0	0
1241	113
0	1052
0	818
10	206
4	1162
0	977
4	13487
1753	13422
93	11553
328	9956
34	186
0	13484
2	0
0	0
0	0
16	4941
0	4483
3	5389
0	2192
0	79
1	0
0	0
0	0
65	661
312	596
0	333
0	177
42	154
821	2438
0	525
0	1979
9	663
8	159
1	85
6	307
875	309
0	0
0	0
0	0
0	0
0	0
0	0
65	10630
1	9239
0	9293
0	9665
1	6443
14	5516
0	0
4631	11
324	3295
0	4180
8	4334
11	3506
5	3936
